course_name,course_url,professor,enrollment_trend,grading_trend,review_1,review_2,review_3
PHIL 296E,https://ucsbplat.com/curriculum/class/FALL%202025%2054841,Teresa Robertson,5/15,Pass|Pass,"Teresa is intelligent, passionate about logic, and clearly cares about her students' understanding of the material (email her and/or ask clarifying questions!). Lecture can move fast and she has a tendency to ramble, but the readings and section (thank you Flavio) were greatly supplemental. Stay on your work!","However, if you want to succeed you need to put in time because the content is difficult. I liked her and thought she was a solid teacher, but the final was more difficult than she led us to believe it would be.","Her understanding of logic is incredible; you will be in awe listening to her lectures and watching her work through problems. Logic can be complex, so it is important to attend class. She was always willing to help during office hours. Her classes are amazing!"
PHIL 3,https://ucsbplat.com/curriculum/class/FALL%202025%2038588,Thomas Barrett,232/232,A+|A+,Overall great class and great professor,"Highly recommend Phil3, it's super fun and easy A.","Is one of the best professors I've had at UCSB. He is very engaging and genuinely invested in how his students do. Attendance is not mandatory and is extra credit. All problems on the midterm and final are taken directly from the study guide. One of the best GE classes at ucsb, I cannot recommend professor Barrett's class enough!"
PHIL 501,https://ucsbplat.com/curriculum/class/FALL%202025%2065359,Amanda Greene,3/5,A|A,Orientation in professional conduct and responsibilities; observation of student's teaching (in the form of facultyvisits or videotaping) and follow-up conferences; discussion of teaching evaluations and workshops on pedagogical problems.,"Final was an oral exam asking one question, obviously an extremely poor way of testing genuine understanding. Every class discussion is people parroting stuff from the reading while citing directly from the text. If you have above average reading comprehension you will be very bored. Good class to fall asleep in and listen to others voices.","Class is discussion-based, and active participation in the class is required in order to succeed. There is a lot of really difficult dense reading which made it stressful at times, but I have never learned more in a class than this one. Prof Greene is very passionate about her teaching which made this class very insightful and engaging."
PHIL 501,https://ucsbplat.com/curriculum/class/FALL%202025%2065664,Colin Allen,0/5,Pass|Pass,And it didn't even take 10% of his ability teaching this class. Lots of readings on relevant topics in AI basics and Phil of AI; never had more enjoyable lectures than his. Choice of final paper (topic of your relevant interest) or exam.,"Professor Allen is very passionate, this course was just difficult to succeed in due to the complex nature of the subject and the difficult exams (avg on midterm 1 was 64% w/ no curve, no partial credit). Read.",Orientation in professional conduct and responsibilities; observation of student's teaching (in the form of facultyvisits or videotaping) and follow-up conferences; discussion of teaching evaluations and workshops on pedagogical problems.
PHYS 100A,https://ucsbplat.com/curriculum/class/FALL%202025%2040295,Jean Carlson,75/75,A|A,"Yet I have never seen a professor that hasn't written ANYTHING in lectures before this class. Prof Carlson basically reads her pre-made lecture notes and makes us attend all lectures for ""participation grades"".","But it's hard to learn anything from the 2nd half of this class. The lectures become overly complicated and dont prepare you for the HW. You basically have to teach yourself, but the textbook is also useless because its meant for review, not learning",
PHYS 103,https://ucsbplat.com/curriculum/class/FALL%202025%2040337,Ian Banta,100/100,A|A,"Newtonian mechanics in 3D. Conservation laws. Complex numbers. Oscillations. Inertial reference frames, Lorentz transformations, relativistic momentum and energy, four-vectors.",Mathematics 6A (may be taken concurrently),You should expect a lot of work is Physics 20 series regardless of the professor.
PHYS 110A,https://ucsbplat.com/curriculum/class/FALL%202025%2040378,Chenhao Jin,50/75,B|A-,"Definitely seemed to improve a lot according to what I've heard from previous students. Class was very organized and lectures were clear. Homework took a while but was not unfair in any way. Easily accessible outside of class, helpful office hours and responds to emails very fast.",The class is fast paced but 115C seems to be like that with any prof.,- in my quantum mechanics class. This guy just dont give A
PHYS 110B,https://ucsbplat.com/curriculum/class/FALL%202025%2040410,Joe Incandela,36/75,A|A,"Homework isn't worth a grade so it's all about the tests. Extremely smart guy with a lot of good stories. At the end of the day I'm glad I got to take classes taught by him, he's brilliant.",He's a nice guy and very smart but his tests were just too hard. They didn't seem to really mimic the homework problems very well. I wouldn't avoid taking a class with him I just groan when I see his name as the professor because I know it will be very challenging.,"Lectures are interesting and he always throws in some interesting anecdotes about famous physicists he's met and other interesting stories about his career. Not an easy professor, tests are tough and you really have to understand the material but he explains things well and is always helpful."
PHYS 115A,https://ucsbplat.com/curriculum/class/FALL%202025%2040451,Andrea Young,50/50,A|A,"Is an incredible lecturer and gives creative, challenging, and enjoyable homework problems that test your understanding of the subject and occasionally explore more advanced topics in the field (e.g. coherent states in quantum optics). His exams are notoriously hard; do lots of practice problems and be efficient come test day.","One of the best lecturers I've had so far. Very knowledgable and can answer any question thoroughly. Homeworks are hard and so are the tests, but he helps you learn the material very well. Quantum is always going to be difficult but he makes the ride enjoyable.","Attendance not required; I went to lecture a grand total of 4 times during the quarter, but was still able to keep up due to the good lecture notes."
PHYS 119A,https://ucsbplat.com/curriculum/class/FALL%202025%2040527,David Weld,75/75,B|A,"His homework is challenging but exams are straightforward, especially since he allows a cheat sheet. He has a strong understanding of EM, which is exemplified by his clear lectures and adeptness at responding to student questions.","In the homework that was due a day before the midterm, there are ~5 questions on stress tensor, but there were none on the midterm. Similar things goes for the final.","As far as physics profs go, he's pretty good. Lectures are clear and we follow the chapters in the book pretty closely. The material is difficult, so definitely go to office hours when you can, sometimes he will help you get started on a HW problem. You are allowed a cheat sheet on exams which is a lifesaver!"
PHYS 120,https://ucsbplat.com/curriculum/class/FALL%202025%2040576,Sang-Yun Oh,0/30,B|A,Terrible lectures and section don't bother attending he really does not know how to teach. Ridiculously hard midterm and final. My advice switch professors or take it a different quarter just avoid him.,"Back to write a review after taking 120B again this quarter with a different professor and honestly this material is easy Oh made it unnecessarily hard. He is bottom line a horrible professor: lectures are confusing, homework is graded way too toughly, midterms were extremely difficult for no reason. You'll regret it if you take 120B with Oh","Very poor professor, really failed to make concepts clear or explain the subject well. Homework was graded way too toughly instead of checking for completeness and effort. The midterm average was far below failing and yet there was no curve. Final was unfair as well. Bottom line don't take this professor. Got an A in 120 just to fail this class."
PHYS 127AL,https://ucsbplat.com/curriculum/class/FALL%202025%2040618,David Patterson,36/48,A-|A,"Is passionate and caring, but he doesn't explain concepts well and the examples are confusing. I usually get lost easily during lectures and need to read textbooks to catch up.","This is actually for 115A. Prof Lipincott is one of the most supportive professor I've ever had, the lectures are great and the lecture notes and homework solutions are well typd and extremely helpful.","He is not the most theoretically inclined professor, but is enthusiastic and knowledgeable about the core material of the class. Homework is pretty simple as most problems are taken from Griffiths. Exams are average difficulty for the department. Overall one of the better profs in the department, but not an easy A."
PHYS 127AL,https://ucsbplat.com/curriculum/class/FALL%202025%2040618,Hugh Lippincott,36/48,A|A,"Passive circuits, diodes, transistors, field effect transistors, operational amplifiers, feedback and control. Design, building and testing of analog circuits.","Is passionate and caring, but he doesn't explain concepts well and the examples are confusing. I usually get lost easily during lectures and need to read textbooks to catch up.",
PHYS 141,https://ucsbplat.com/curriculum/class/FALL%202025%2063263,Ania Jayich,27/50,A|B+,"Tests required pointless memorization and were often unclear -- the material is easy, so it seemed that to make it difficult she required blindly memorizing 30+ lengthy eqns. Never again.","Fourier transform spectroscopy, intensity correlation interferometry, spatial filtering, and holography. Selected topics on lasers, light scattering, and quantum optics as time permits.",
PHYS 150,https://ucsbplat.com/curriculum/class/FALL%202025%2070391,Ania Jayich,9/20,A|A,I took this class with her F23 and I kid you not she flew out of the country every other day. Gave out the worst exams ever. Super low averages to the point she had to do an insane curve to ensure that most of the class didn't fail.,"She may well be a good person and a good researcher, but she should absolutely not be teaching an undergraduate intro course of this nature. Constantly absent from lecture, when she was present her lecture style was confusing and useless compared to reading the textbook(although I still attended). Not worth skipping a qtr but avoid if possible.","The tests were crazy hard and felt super out of the class's depth, and she said she would curve and did not. UCSB should just let people stay researchers, some of these profs are geniuses, but are just. incapable of teaching."
PHYS 150,https://ucsbplat.com/curriculum/class/FALL%202025%2040733,Nathaniel Craig,30/30,A+|A,Craig is one of the hardest professors I've ever had but also one of the best. This class is extremely well-organized and the topics you need to know are clearly laid out for you; you just have to put in the work.,"Lots of HW, pretty fair tests, curves heavily.","Homework is extremely tedious and time consuming, and most of the material on the homework isn't found in the textbook (or if it is, it is made more complicated). Learned a lot, but never have worked so hard or long on problem sets in any other PHYS class"
PHYS 205,https://ucsbplat.com/curriculum/class/FALL%202025%2040782,Donald Marolf,24/50,A|A+,"I learned a ton of math from taking this class with him (this class will be Phys100A in the future). Great homework: difficult and time consuming, but similar to tests, and really forces you to learn the material. Super thankful that I took this class, especially for the sections about solving PDEs, expansions, and operators.","Took this in Fall 2020. Prof. Marolf is comprehensive in his lectures, but his handwriting can be struggling. 2 midterms and 1 finals. They are all easy and related to the HW and lecture. He gives extra credit at the end of the class. He is nice, patient, and creative. He sometimes incorporates student questions into the next lecture. Take him.","In the fall of 2020, the class was P/F. The exams weren't really all that bad because they cover about the same content (almost exactly at times) as the homework and the notes are all right as well. The part that detracts from the course, however, is that the professor goes on tangents at times and doesn't fully explain ideas, but I'd recommend."
PHYS 228,https://ucsbplat.com/curriculum/class/FALL%202025%2040840,Ania Jayich,1/20,A|A,I took this class with her F23 and I kid you not she flew out of the country every other day. Gave out the worst exams ever. Super low averages to the point she had to do an insane curve to ensure that most of the class didn't fail.,"She may well be a good person and a good researcher, but she should absolutely not be teaching an undergraduate intro course of this nature. Constantly absent from lecture, when she was present her lecture style was confusing and useless compared to reading the textbook(although I still attended). Not worth skipping a qtr but avoid if possible.","The tests were crazy hard and felt super out of the class's depth, and she said she would curve and did not. UCSB should just let people stay researchers, some of these profs are geniuses, but are just. incapable of teaching."
PHYS 23,https://ucsbplat.com/curriculum/class/FALL%202025%2040196,Sebastian Streichan,77/94,A|A,"Mechanical waves, sound, electric charge and electric field, Gauss' Law, electric potential, capacitance and dielectrics, current, resistance, electromotive force, DC circuits.","So, if u really want to learn something, I recommend you utilize office hours to talk with him. He's so EZ to contact! And u can use the information from OCW as ur REAL lecture notes if you want both an A grade and a good environment.",
PHYS 24,https://ucsbplat.com/curriculum/class/FALL%202025%2040238,Paul Oehlmann,58/94,A|A,"Tests are worth a lot (final = 45%, midterm = 24%). Class didn't help learn the concepts because majority of it was just deriving equations rather than applying the concepts. Section was helpful. Grading on tests was pretty okay. The homework was a lot and difficult to get through based on content just from the lectures.","Oehlmann was mostly good, a lot of the class was not very conducive to better understanding physical concepts and principles. Most of our time spent in class is doing derivations which don't help me to understand physics, nor do they make me any better at math. HW is too long, didn't help to prepare for exam questions.","Great professor, learned a lot in his lectures, the slideshows were helpful and lecture recordings whenever I had to miss class. Exams were fair and had fun learning the material, you can tell he wants you to learn a lot. Great professor and makes learning easy."
PHYS 250,https://ucsbplat.com/curriculum/class/FALL%202025%2040881,Ania Jayich,5/50,A|A+,I took this class with her F23 and I kid you not she flew out of the country every other day. Gave out the worst exams ever. Super low averages to the point she had to do an insane curve to ensure that most of the class didn't fail.,"She may well be a good person and a good researcher, but she should absolutely not be teaching an undergraduate intro course of this nature. Constantly absent from lecture, when she was present her lecture style was confusing and useless compared to reading the textbook(although I still attended). Not worth skipping a qtr but avoid if possible.","The tests were crazy hard and felt super out of the class's depth, and she said she would curve and did not. UCSB should just let people stay researchers, some of these profs are geniuses, but are just. incapable of teaching."
PHYS 260A,https://ucsbplat.com/curriculum/class/FALL%202025%2040899,Cenke XU,31/90,Pass|Pass,"Xu is the most helpful professor I have ever met, he is always open to students' questions. Most important, he is very brilliant and inspiring. As his convention, the first day lecture would mention the tensor which is the content should be learned in UD course, don't be scared, because his homework and exams are quite easier than you expect :)","Homework not as hard, but some say it isn't close to exam questions. If you get extremely complicated expressions for your answer on exams, do trust yourself. The correct answers often look insane, and you should always attempt every problem cuz graders give partial credit.",Doing the homeworks made me very familiar with Mathematica too!
PHYS 260G,https://ucsbplat.com/curriculum/class/FALL%202025%2040907,Zvonimir Dogic,30/50,Pass|Pass,"As long as you study and show up, understand concepts like any other class, you will do well. Also do the homework, questions are literally gonna be on the test. Lecture examples show up on tests. It easier if you like physics XD.","Class engagement is friendly, and students walk away ready to take homework while learning more from the problems.","Dogic isn't the greatest at answering questions off-the-cuff (he'd often make mistakes when proving things on the board in class) but he's a funny and good-demeanored professor and I regret not going to his office hours more. Difficulty spike after the first midterm, but fully understand the homeworks on GauchoSpace and you'll be fine. Solid choice"
PHYS 260J,https://ucsbplat.com/curriculum/class/FALL%202025%2040915,Jean Carlson,6/50,Pass|Pass,"Yet I have never seen a professor that hasn't written ANYTHING in lectures before this class. Prof Carlson basically reads her pre-made lecture notes and makes us attend all lectures for ""participation grades"".","But it's hard to learn anything from the 2nd half of this class. The lectures become overly complicated and dont prepare you for the HW. You basically have to teach yourself, but the textbook is also useless because its meant for review, not learning",
PHYS 6AL,https://ucsbplat.com/curriculum/class/FALL%202025%2039511,Paula Popescu,0/24,A-|A-,"Physics lab was frustrating, because whatever you submitted, the TAs would always find a way to mark at least 15% of your grade off. Sig figs are always wrong, and make you lose points too. The only good thing is that this lab is only once every two weeks. Has nothing to do with Physics lecture, and seemed useless in general.","Physics lab was frustrating, because whatever you submitted, the TAs would always find a way to mark at least 15% of your grade off. Sig figs are always wrong, and make you lose points too. The only good thing is that this lab is only once every two weeks. Has nothing to do with Physics lecture, and seemed useless in general.","Each student is responsible for deciding what to measure, how to measure it, and what interpretation can be placed on the results."
PHYS 6CL,https://ucsbplat.com/curriculum/class/FALL%202025%2039693,Paula Popescu,5/24,A-|A,"Phys 6CL was not bad, and the experiments were pretty interesting. Some of the prelabs are kind of long, so get ready for that. My TA was a really lenient grader, which was nice.","Don't have anything against this professor. Her lectures were fine, but boring. The section for the class was not designed too well. Sometimes I would get lost during lectures. The expectations on how to do well are made obvious by the weekly homework assignments and practice test problems. Shouldn't be too hard if you just put in the effort.","Paula is not awful for the intro classes like 7A and 7B, but when the material gets much more conceptual and hard (such as 7C) her lectures just become rambly and impossible to understand. I emailed her at least 4 times within the last two weeks of class, and she didn't respond to a single one. Take Daddy Koutralakis instead he's much sexier."
PHYS 7B,https://ucsbplat.com/curriculum/class/FALL%202025%2039719,Paula Popescu,57/94,A+|A,She is a good professor and her class isn't too hard. If you try you basically can get at least an A- for sure (she gives curves and extra credit). However she has not replied to ANY of the three emails i sent her haha if you have anything just go to her office hours.,"Homework takes 4-8 hours to complete if you actually want to understand it, the midterm was easy but the final was incredibly hard.","Great physics professor, though physics in general can be hard to learn or understand. Tests have MCQs, and are usually easier than the weekly homework. Clear feedback. Though, she uses Pearson (the devil) so prepare to spend $85."
PHYS 7C,https://ucsbplat.com/curriculum/class/FALL%202025%2039818,Georgios Koutroulakis,211/225,A|A,"Ield, Induction, Inductance and AC circuits, Maxwell’sequations and E/M waves, Geometric and Physical Optics.",You might have to put in a lot more effort if you've never taken physics before.,
PHYS 7L,https://ucsbplat.com/curriculum/class/FALL%202025%2039941,Paula Popescu,24/24,A-|A-,"Phys 6CL was not bad, and the experiments were pretty interesting. Some of the prelabs are kind of long, so get ready for that. My TA was a really lenient grader, which was nice.","Don't have anything against this professor. Her lectures were fine, but boring. The section for the class was not designed too well. Sometimes I would get lost during lectures. The expectations on how to do well are made obvious by the weekly homework assignments and practice test problems. Shouldn't be too hard if you just put in the effort.","Paula is not awful for the intro classes like 7A and 7B, but when the material gets much more conceptual and hard (such as 7C) her lectures just become rambly and impossible to understand. I emailed her at least 4 times within the last two weeks of class, and she didn't respond to a single one. Take Daddy Koutralakis instead he's much sexier."
PHYS 8,https://ucsbplat.com/curriculum/class/FALL%202025%2039974,Tengiz Bibilashvili,90/90,A|B,Bibilashvilifunny guy and easy class,"Office hours are amazing, he explains topics in many different ways, and he cooperates extremely closely with his TAs and LAs to ensure that the students' needs are met. Tests and quizzes are typically his easiest assignments. He wants you to succeed, and he is extremely enthusiastic. Take him!!",Bibilashvilifunny guy and easy class
PM 100,https://ucsbplat.com/curriculum/class/FALL%202025%2029835,Anna James,12/20,A|A,"Small EEMB3 with James is WAY easier than big. Lectures are participation heavy, but it's worth it. Her lectures are interesting, and her exams are based exactly on what you talk about. Also take this class if you're also taking ochem, because it'll give you more time to study that. James is also easily accessible outside class.","This class was really easy for a biology class, which was honestly a good break from some of the other harder intro bio classes. It's not really helpful if you are actually interested in learning more about ecology/evolution. But, James is always upbeat, lenient, and willing to talk to you about biology after class/during office hours.","Tbf this was the first time she taught the class: it was so easy a non-biology major could take the class and get a good grade. You'd think this is good but we honestly barely learned ANYTHING. We didn't get any content week 1, and we only got one more lecture of content post midterm 2. It felt like I was wasting my time.I actually wanted to learn."
PM 100,https://ucsbplat.com/curriculum/class/FALL%202025%2038240,Brent Wilson,0/20,A|A,"This chorus studies and performs the main repertory for treble voices, from Renaissance to 21st Century. Occasionally undertakes collaboration with other UCSB choirs and community entities. No audition required.",Choir with Brent is so fun! The rep was great and I'm glad I joined,
PM 100,https://ucsbplat.com/curriculum/class/FALL%202025%2055400,Liz Carlisle,14/24,A|A,"ENV In this intensive field seminar, we learn directly from the people and organizations on the frontlines of cultivating more just and sustainable food systems in California and the United States. Designed for students exploring a career or significant civic engagement in the food system, and introduces students to the diverse sectors and approaches in this dynamic field.",Very easy class based on 3 assignments. Zoom option for all lecture & iClicker for participation. A bit disappointed the only assignments revolved around an op-ed which made me feel disconnected from the course. I wish we had worked with course material more but the flexibility of the course was nice.,Class was very easy and basically entirely based on one 1000 word essay due at the end. Learned a lot and super interesting stuff that affects us all about the food we eat. Some cool guest lecturers
PM 100,https://ucsbplat.com/curriculum/class/FALL%202025%2042101,Matto Mildenberger,10/15,A|A,"POL A seminar focused on work-shopping and discussing cutting-edge work in Comparative Politics, International Relations, and Political Economy. The expectation is that students specializing in CP and IR will enroll continuosly, with differentiated assignments appropriate to stage in the program. Students will present their own work, comment on the work of others, and engage in professional development activities. In a typical quarter, the worksshop may involve 3 weeks where an outside speaker present on work in progress, 3 weeks where faculty present their work, 3 weeks where graduate students present work, and 1 week of professional development activities.","Really knows his stuff, even if he's not always the most organized guy. His ES/ is very evenly split between envi and poli sci material. If you don't show up to lecture, try to get the notes from a classmate, because his slides give you very little to go off of. And get ready to talk/collaborate in section!","Had him for ES/, and he clearly knows and cares a lot about what he teaches, and balances the material well between poli and envi sci. Our section was participation-heavy, with group presentations and roleplay activities. He's not the most organized prof out there, at least he wasn't for my quarter, but overall, good course."
PM 100,https://ucsbplat.com/curriculum/class/FALL%202025%2008953,Richert Wang,7/12,A|A,"Introduction to computer science, programming, algorithms and data structures.","A P/NP crash course covering all materials in CS16+24+32. Zybook can sometimes be annoying but definitely do it. Lectures are mainly deep dives into important topics. I'd suggest to pair your labs with zybook chapters - this can help a lot. I've ""taken"" CS9+16+24+32 with Prof. Wang; his lectures are all so clear and amazing. Strongly recommend!!!",Lectures and sections weren't mandatory but I would recommend going.
PM 100,https://ucsbplat.com/curriculum/class/FALL%202025%2052134,Scott Shell,17/22,A|A,"The course will cover: ab initio techniques, classical potential energy functions, Monte Carlo and molecular dynamics methods, free energy calculations, phase equilibria, and self- assembly/organization.","I personally am anti-differential equations, but I appreciate Professor Shell's diligence in making sure we understood the class content. He is very accessible during office hours and will give you the ""hot goss"" on professionalism and grad school during recitation.",Inspirational and supplies everything you need but won't hold your hand which is the only reason the easiness isn't a 5. The class is tough but that's because of nature. Definition of a good teacher.
PM 17,https://ucsbplat.com/curriculum/class/FALL%202025%2059303,Andrew Norris,50/50,A|A,POL Development of political ideas from the sixteenth century to the nineteenthcentury.,,
PM 27,https://ucsbplat.com/curriculum/class/FALL%202025%2041673,Brent Strathman,90/90,A|A,"POL S 121 An examination of theories concerning the actions, interactions, and relationships among nation-states.","He is a great guy and everyone seems to like him, I just tend to not love his grading and teaching style. Having a good TA will help you a lot. Ahh lots of work but rewarding for sure.","Strathman's penchant for condescension and rote memorization ruined what would've been a fascinating class. In office hours, said my criticism of the idea that colonized people 'benefitted' from colonization was bc my race was colonized and I ""probably have a lot of friends in soc"".His class teaches us to memorize his views, not think for ourselves"
PM 31,https://ucsbplat.com/curriculum/class/FALL%202025%2041517,Matto Mildenberger,89/90,A|A,"He doesn't talk too fast so you have time to take notes. The class is hard, but since you have to take it to get into the major, I think he does a great job making the statistics material clearer to understand. He's one of the best in the dept.",Pretty challenging class but he was good at explaining.,"Still, he was generally pretty accommodating and lenient"
PM 35,https://ucsbplat.com/curriculum/class/FALL%202025%2059154,Brent Strathman,132/132,A|A,"Policy making institutions, particularly the presidency, congress, state department, and the military establishment. Interaction between domestic and external politics.","They are the key to being able to follow the extremely fast paced and packed lectures, and you will need them in order to complete the exams. clearly intelligent and amazing teacher, but you need to be on top of it!!","The midterm/final is primarily based on the lectures but needs reading references. While there is a lot of readings, you can just get a general summary and a connection to a key concept. The paper topics offered are very vague but allow a lot of freedom in choosing your topic. YOU NEED THE LECTURES"
PM 35,https://ucsbplat.com/curriculum/class/FALL%202025%2003541,Matthew Helgeson,39/60,A|A,CH E 120A Introductory course in conceptual understanding and mathematical analysis of problems in fluid dynamics of relevance to Chemical Engineering. Emphasis is placed on performing microscopic and macroscopic mathematical analysis to understand fluid motion in response to forces.,120A is one of the first difficult classes for chem e's. He does a pretty good job at tackling the class and occasionally makes a few errors but that is normal. Make sure to read the book and do the examples or you will have a tough time in the class.,
PM 37,https://ucsbplat.com/curriculum/class/FALL%202025%2041954,Matto Mildenberger,44/44,A|A,"The roles of economics, technology and social organization are each considered as explanatory variables for understanding environmental problems.","Really knows his stuff, even if he's not always the most organized guy. His ES/ is very evenly split between envi and poli sci material. If you don't show up to lecture, try to get the notes from a classmate, because his slides give you very little to go off of. And get ready to talk/collaborate in section!",
PM 39,https://ucsbplat.com/curriculum/class/FALL%202025%2059113,Julia Morse,50/50,A|A,Opics: International Law and Human Rights . POL Lectures in special areas of interest in political science. Specific coursetitles to be announced by the department each quarter offered.,"Grading consisted of an in-class midterm, paper, group project, and section grade.",
PM 41,https://ucsbplat.com/curriculum/class/FALL%202025%2003566,Joe Chada,43/50,A|A,"CH E 128 Basic principles and design techniques of equilibrium-stage separation processes. Emphasis is placed on binary distillation, liquid-liquid extraction, and multicomponent distillation.","Review #2 for Professor Chada! Separations was really interesting to me, and although I did poorly on the midterm, I think he understood that I felt my capabilities didn't match my test scores, and was very helpful and encouraging in the days leading up to the final. Be prepared to learn a lot of content in just 10 weeks.",
PM 42,https://ucsbplat.com/curriculum/class/FALL%202025%2020818,Matto Mildenberger,22/22,A|A,"The roles of economics, technology and social organization are each considered as explanatory variables for understanding environmental problems.","Really knows his stuff, even if he's not always the most organized guy. His ES/ is very evenly split between envi and poli sci material. If you don't show up to lecture, try to get the notes from a classmate, because his slides give you very little to go off of. And get ready to talk/collaborate in section!",
PM 44,https://ucsbplat.com/curriculum/class/FALL%202025%2003582,Arnab Mukherjee,46/60,A|A,"CH Numerical methods for solution of linear and nonlinear algebraic equations, optimization, interpolation, numerical integration and differentiation, initial-value problems in ordinary and partial differential equations, and boundary-value problems. Emphasis on computational tools for chemical engineering applications.","Hes a little disorganized, but the material is easy enough it doesn't mater. One of many GOATs in the ChemE department.",
PM 47,https://ucsbplat.com/curriculum/class/FALL%202025%2053637,Karly Miller,40/40,A|A,Emphasis on islands and ocean waters off Southern California.,Couldn't agree more that it is obvious she is a new prof. I was so excited for this class but her tests and quizzes are pretty bad. She doesn't provide any study guides but asks extremely niche questions on things that she briefly mentions once in lecture. The class is disorganized and she does not respond to student feedback.,
PM 50,https://ucsbplat.com/curriculum/class/FALL%202025%2020743,David Stone,53/100,A|A,Explores strengths and weaknesses of current public policy context.,"On the first day, we went on a tangent about how ""respectful"" he is, and made SURE we knew he ""wasn't condescending"" (spoiler: super condescending). he was the most nit-picky grader I have ever had. Said he would round up our grade 5% if we did better on the midterm and the final and he didn't.","Essentially graded only on two assignments (plus a third, worth very little), the instructions were poorly written, and expectations were not clear. Grading of the midterm and final was arbitrary, with a random number of points being taken off for ""mistakes."" Very boring lectures."
PM 55,https://ucsbplat.com/curriculum/class/FALL%202025%2003616,Eric McFarland,19/25,A|A,"CH Framework for understanding the energy supply issues facing society with a focus on the science,engineering, and economic principles of the major alternatives. Emphasis is on the physical andchemical fundamentals of energy conversion technologies.","Interesting guy, would love to have a chat with him outside of class but as a Professor not too great. On tests, he asks for random facts that don't really seem relevant.","He presents information in all its complexity upfront, as if to intimidate. He does not present a graspable progression of ideas that can be understood by undergrads who are learning fundamentals. Go to office hours, do the work and ask for clarification"
PM 55,https://ucsbplat.com/curriculum/class/FALL%202025%2053728,Simone Pulver,68/72,A|A,"This course aims to address the complexity of the low carbon transition, integrating knowledge about climate change science, responses to climate impacts, and the technological, behavioral and policy solutions needed for local and global transitions away from fossil fuels.","This class offered such a shallow analysis of environmental issues, I thought I was going to get a lot more out of it than I did. Most of the readings were tedious and unhelpful. Half of the lecture material is just common sense for anyone even remotely interested in ES. At least it was quite easy",
PM 56,https://ucsbplat.com/curriculum/class/FALL%202025%2019752,Peter Alagona,478/480,A|A,"ENV ""Environmental Studies"" requires insights from many disciplines, including the social as well as biophysical science and the humanities. This introduction offers an overview of the field, examining both our planet and the ways in which we humans depend on it.","You can tell that prof Alagona really loves teaching, which makes the class enjoyable","Is awesome! Lectures were interesting, and he really cares about his students. The class has easy assignments and exams, but don't slack off - unstuck study can help with study prep."
PM 59,https://ucsbplat.com/curriculum/class/FALL%202025%2003434,Joe Chada,84/84,A|A,"Students learn mathematical, empirical, and conceptual strategies to analyze chemical processes to assess product quality, economics, safety, and environmental issues. Focus topics include an overview of chemical and biomolecular engineering, evaluating and analyzing data, flowsheets, material and energy balances, economics, and unit operations.",ChE5 was very easy. Dr.Chada is very nice and helpful,"Non-Newtonian Fluids, Soft Materials and Chemical Products"
PM 62,https://ucsbplat.com/curriculum/class/FALL%202025%2003749,Eric McFarland,10/10,A|A,"CH The course provides a framework for understanding the energy supply issues facing society with a focus on the science, engineering, and economic principles of the major alternatives. Emphasis will be on the physical and chemical fundamentals of energy conversion technologies.","Interesting guy, would love to have a chat with him outside of class but as a Professor not too great. On tests, he asks for random facts that don't really seem relevant.","He presents information in all its complexity upfront, as if to intimidate. He does not present a graspable progression of ideas that can be understood by undergrads who are learning fundamentals. Go to office hours, do the work and ask for clarification"
PM 63,https://ucsbplat.com/curriculum/class/FALL%202025%2020651,Deborah Williams,35/35,A|A,"America's Public Lands and Waters - Law and Policy . ENV Explores the policies, history, law, science and ethics of public lands andwaters at the national, state and local levels, including the examination of past, current and future problems and solutions. Readings, interactive class lectures, guest speakers, and writing assignments study how our vast and significant public lands and waters are managed, created, modified, celebrated, and threatened.","Williams for ENV (Public Lands) and absolutely loved her class! She's so inspirational, has an extensive, hands-on history/experience working in the field, is clearly passionate about her work, and makes an effort to connect with her students. Read the material before class, actually make an effort, and you'll do fine.",
PM 64,https://ucsbplat.com/curriculum/class/FALL%202025%2003673,Glenn Fredrickson,12/22,A|A,Establishes the framework within which problems can be solved using methodologies that start with molecular level understanding.,"Very theoretical in lectures, midterm easy, final insanely hard, but clearly curved. He is very intelligent and fair in the end","Glenn was an amazing prof!! He is insanely smart; ask him any question and he has an answer. Also, his passion for the subject is truly inspiring. I live for the smile he flashes after he finishes lecturing something awesome. 1 MIDTERM + 1 FINAL"
PM 67,https://ucsbplat.com/curriculum/class/FALL%202025%2020123,Dawn Murray,168/216,A|A,Ecological concepts are presented and discussed in the context of current challenges in environmental management and conservation.,"Definitely my least favorite out of -3, but Professor Murray is super kind and clearly passionate about the topics she discusses. Although the workload is easily manageable, the course focuses mostly on writing aspects with weekly reflections and essays that can be quite annoying. Online midterm and final were clutch.",I suggest saving the slides to an ipad.
PM 67,https://ucsbplat.com/curriculum/class/FALL%202025%2053660,Jeffrey Hoelle,36/36,A|A,"Professor's lectures are interesting and his slides are useful, attendance is mandatory but only counts some of the iclickers so missing is not a big deal. 2 papers that are relatively easy.",Midterm was in person but the final was online and was way too long for the amount of time we were given.,
